C.SH,JENS.S,SEN.S,SAVAD.S,M.T.S,V.F.S,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,M.LEBAS,CHARKH.KH,PANKE,M.ZARF,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DARAMAD.KHALES
1,2,65,1,4,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,1,1,0,15110000,0,340000,1000000,970000,28030000,1100000,0,8041666.667,0,219966666.7
1,1,46,1,7,1,1,4,76,0,1,0,0,0,1,0,1,1,1,1,1,1,0,12886000,930000,4470000,1275000,1850000,34350000,860000,0,7941666.667,0,99621666.67
1,2,76,2,0,3,1,3,40,0,0,0,0,0,1,0,1,1,1,1,0,1,0,23530000,600000,10833333,600000,1565000,16380000,1580000,0,1912500,0,73553333.33
1,1,53,1,2,1,6,4,150,3,0,0,0,0,1,0,1,1,1,1,0,1,0,10689800,870000,400000,850000,1280000,26850000,750000,0,7332347,1250000,65941667
1,1,65,1,3,3,1,4,60,3,0,0,0,0,1,0,1,1,1,1,1,1,0,8650000,100000,6500000,2450000,3000000,19680000,570000,0,25253750,0,3650000
1,2,83,2,0,3,1,4,70,3,0,0,0,0,1,0,1,1,0,0,0,1,0,66500000,590000,0,5400000,820000,17000000,2345000,0,9442261.917,0,103750000
1,1,43,1,4,1,3,4,100,0,1,0,0,0,1,0,1,1,1,1,1,1,0,20441100,500000,0,1300000,1500000,16150000,8995000,1130000,903333.3333,0,11863333.33
1,2,62,1,2,3,3,4,80,3,0,0,0,0,1,0,1,1,1,1,0,1,0,12670000,680000,530000,4750000,450000,18050000,1245000,0,738333.3333,0,84121666.67
1,1,52,1,4,1,1,5,150,0,1,0,0,0,1,1,1,1,1,1,1,1,0,15660400,700000,450000,2000000,1250000,24270000,0,0,810000,0,68530000
1,1,37,1,1,1,4,4,75,0,0,1,0,0,1,0,1,1,1,1,0,1,0,17408000,500000,9250000,1490000,560000,23107000,1540000,0,8430833.333,0,1115833.333
1,1,61,1,4,3,1,5,115,0,1,0,0,0,1,1,1,1,1,1,1,1,1,15125000,1232000,1660000,400000,280000,23490000,1920000,0,16116666.67,0,51530000
1,1,58,1,5,3,1,4,98,0,1,0,0,0,1,1,1,1,1,1,1,1,0,10320000,900000,4300000,700000,2500000,28730000,380000,100000,5325000,0,67071666.67
1,1,33,1,1,1,3,4,68,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8920000,350000,4950000,700000,250000,19200000,1365000,940000,46468333.33,0,60713333.33
1,1,52,1,6,1,1,3,45,0,1,0,0,0,1,0,1,1,1,1,0,1,0,19441500,580000,37950000,500000,13100000,17945000,1800000,1400000,44064.66667,7500000,122521666.7
1,1,60,1,1,1,1,4,64,0,0,0,1,0,1,0,1,1,1,1,1,0,0,20170000,1330000,680000,0,1850000,24590000,2650000,150000,265000,1666666.667,61893333.33
1,2,60,1,1,3,1,4,64,0,0,0,0,0,1,0,1,1,1,1,1,1,0,17180000,2200000,0,7800000,3700000,19050000,610000,4820000,2066666.667,0,31883333.33
1,2,25,1,4,3,3,4,64,0,0,0,0,0,1,0,1,1,1,0,0,1,0,10210000,1800000,0,5800000,2080000,15970000,0,1400000,2798333.333,0,8333333.333
1,2,50,1,2,3,1,4,82,0,0,0,0,0,1,1,1,1,1,1,1,1,1,11628000,1250000,240000,1000000,700000,28410000,1550000,1820000,27210000,0,65246666.67
1,1,40,1,6,1,1,4,84,0,0,0,1,0,1,0,1,1,1,1,0,1,0,9924000,500000,250000,1400000,750000,31030000,9780000,0,8664760,0,97750000
1,1,68,1,1,1,1,4,90,3,0,0,0,0,1,0,1,1,1,1,1,1,0,14478000,2000000,1160000,4350000,1330000,28900000,1180000,1700000,11148020,0,133557333.3
1,2,31,1,6,5,6,4,76,0,0,0,0,0,1,1,1,1,1,1,1,1,0,15155000,3000000,0,0,1080000,25000000,2330000,0,162500,0,61622457.83
1,1,63,1,2,1,3,3,60,3,0,0,0,0,1,0,1,1,1,0,1,0,0,13750000,1000000,16400000,320000,2170000,24100000,1700000,0,847500,0,83540833.67
1,2,73,2,0,3,6,4,85,3,0,0,0,0,1,0,1,1,0,0,0,1,0,7640000,1230000,5530000,650000,600000,18880000,690000,0,3065250,0,100416666.7
1,1,75,1,1,3,1,6,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,27973000,1200000,0,2300000,650000,20470000,400000,0,12625000,0,225000
1,1,48,1,1,1,3,4,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,12748760,2600000,50360000,3250000,1480000,20885000,410000,0,7944242.75,0,94494666.67
1,1,68,1,4,3,1,5,120,3,1,0,0,0,1,0,1,1,1,1,1,1,0,16847500,1200000,1550000,700000,4560000,27380000,2400000,0,1784166.667,0,68949889.17
1,1,56,1,6,3,1,5,120,0,1,0,0,0,1,0,1,1,1,0,0,1,0,9490000,600000,1140000,1800000,1290000,24650000,710000,2000000,162500,0,33293000
1,1,70,2,0,3,1,3,68,0,0,0,0,0,1,0,1,1,1,0,0,1,0,12360000,1300000,9300000,3700000,460000,9500000,900000,0,907500,0,147583333.3
1,1,31,1,2,1,1,3,50,0,0,0,0,1,1,0,1,1,1,1,1,1,0,13820000,150000,0,2620000,1550000,9970000,665000,100000,12058333.33,0,56398333.33
1,1,56,1,1,1,1,5,150,3,0,1,0,0,1,0,1,1,1,1,0,1,0,8390000,1060000,3100000,1100000,1150000,20270000,1950000,200000,5708333.333,1666666.667,2050000
1,1,58,1,1,1,1,4,150,3,0,0,0,0,1,0,1,1,1,1,0,1,0,16875000,850000,0,2850000,4250000,18960000,790000,1800000,21110033.33,0,55000000
1,1,30,1,6,1,6,4,85,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7350000,108000,1000000,5100000,1820000,15000000,1700000,1050000,1441666.667,0,74963333.33
1,1,50,2,0,3,1,5,110,0,0,0,0,0,1,1,1,1,1,1,1,1,0,42141500,180000,0,2800000,405000,14150000,350000,7000000,228333.3333,0,45175833.33
1,1,51,1,6,1,1,4,90,0,0,0,0,0,1,1,1,1,1,1,1,1,0,40780000,450000,5300000,1000000,1670000,20870000,3025000,0,2309532.333,0,353673333.3
1,1,40,1,4,1,3,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,52867000,930000,250000,9900000,0,23050000,2380000,500000,6179333.333,0,22053333.33
1,1,65,1,1,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,1,0,8985000,800000,770000,375000,3220000,29370000,1040000,200000,134532.3333,0,125612500
1,2,59,1,1,3,1,4,135,0,1,0,0,0,1,0,1,1,1,1,0,1,0,6510000,120000,3120000,1350000,880000,28720000,955000,3000000,12935981.17,0,72025000
1,1,41,1,1,1,3,4,95,0,0,0,0,0,1,0,1,1,1,1,1,1,0,7716500,500000,280000,6000000,1960000,12980000,1980000,0,2456333.333,0,107883333.3
1,2,43,1,1,3,3,5,130,0,1,0,0,0,1,0,1,1,1,1,1,1,0,20806500,1250000,0,4800000,2000000,14700000,908000,0,31100833.33,0,37383333.33
1,1,40,1,4,1,1,4,85,3,1,0,0,1,1,1,1,1,1,1,1,1,0,28825000,650000,2800000,150000,2020000,15280000,1235000,5400000,5000666.667,0,69717500
1,1,54,1,1,1,1,4,90,3,1,0,0,1,1,1,1,1,1,1,0,1,0,21995000,900000,5950000,1950000,720000,15980000,1330000,350000,1974166.667,0,98209445.08
1,1,53,1,6,3,1,4,105,0,1,0,0,0,1,0,1,1,1,1,0,1,0,46920000,500000,5350000,0,650000,28595000,520000,0,1000000,0,47120000
1,1,29,1,6,2,1,4,100,0,0,0,0,0,1,0,1,1,1,1,0,1,0,19720500,750000,0,0,1675000,25000000,0,215000,741000,41666666.67,121250000
1,1,53,1,3,1,1,4,90,0,1,0,0,0,1,0,1,1,1,1,0,1,0,13390000,1850000,0,1300000,670000,19760000,1000000,3500000,1083440,0,89166666.67
1,1,39,1,6,1,4,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,17835000,940000,8700000,1100000,2500000,31370000,1347000,9700000,0,0,53066666.67
1,1,30,1,6,1,1,4,90,0,0,0,0,0,1,1,1,1,1,1,0,1,0,19540000,380000,400000,3000000,1300000,23350000,2560000,450000,362500,0,161133333.3
1,1,42,1,6,1,1,5,110,0,1,0,0,0,1,1,1,1,1,1,1,1,1,9265000,650000,0,6150000,1810000,23700000,540000,0,146666.6667,0,91666666.67
1,2,78,1,3,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,13373000,300000,500000,590000,1200000,12930000,0,0,3307500,0,32083333.33
1,1,36,1,6,1,6,4,90,0,1,0,0,0,1,0,1,1,1,1,1,1,0,15443000,640000,6900000,550000,700000,22920000,0,0,12325000,0,104166666.7
1,1,62,1,6,3,1,5,120,0,1,0,0,0,1,0,1,1,1,1,0,1,0,9490000,1070000,0,800000,1835000,26380000,930000,720000,26348666.67,0,21883333.33
1,1,73,2,0,3,1,4,75,0,0,0,0,0,1,0,1,1,1,0,1,1,0,25974820,4000000,1000000,4900000,3600000,13650000,0,0,1296666.667,833333.3333,48600000
1,1,60,1,2,3,1,4,95,0,0,0,0,0,1,0,1,1,1,1,1,1,0,18897000,1000000,27280000,1800000,450000,17650000,1145000,14500000,5201666.667,0,8404166.667
1,1,46,1,2,1,1,4,90,3,0,0,1,0,1,0,1,1,1,1,0,1,0,22660000,260000,6800000,2000000,560000,19450000,1450000,1170000,1011666.667,0,14380000
1,1,41,1,4,1,4,4,95,0,1,0,0,0,1,0,1,1,1,1,0,1,0,16170000,750000,1558000,4000000,1860000,20400000,1500000,0,20197833.33,0,36666666.67
1,1,39,1,4,1,1,4,75,0,1,0,0,1,1,1,1,1,1,1,0,0,0,14405000,350000,500000,0,0,18500000,1950000,0,27864416.67,0,1676666.667
1,2,60,1,1,3,1,4,70,0,0,0,0,0,1,0,1,1,1,0,0,1,0,21950000,3250000,650000,2175000,1320000,22540000,780000,0,4537916.667,0,1190000
1,2,80,2,0,3,6,3,60,3,0,0,0,0,1,0,1,1,1,1,0,1,0,19978000,600000,620000,1300000,590000,14170000,900000,6960000,3405000,0,72850000
1,1,63,1,3,3,1,3,70,3,0,0,0,0,1,0,1,1,1,1,0,1,0,27704500,940000,0,1150000,1190000,13626000,1800000,0,5395833.333,8333333.333,57333333.33
1,2,86,2,0,3,1,4,90,3,0,0,0,0,1,0,1,1,1,0,1,1,0,15775000,600000,2340000,4500000,965000,13000000,320000,100000,2503583.333,0,50000000
1,1,33,1,6,1,3,3,60,3,1,0,0,0,1,0,1,1,1,0,1,1,0,8405000,1500000,0,2750000,800000,13630000,630000,0,29004166.67,833333.3333,51402500
1,1,48,1,2,1,1,3,70,3,0,0,0,0,1,0,1,1,1,1,1,1,0,25610000,1100000,1670000,4500000,500000,9350000,2430000,0,350000,0,54530000
1,2,73,2,0,3,1,5,110,3,0,0,0,0,1,1,1,1,1,1,1,1,0,25671500,2350000,0,700000,1100000,10000000,510000,3100000,8952916.667,79166666.67,20000000
1,1,79,2,0,1,1,6,110,3,0,0,0,0,1,0,1,1,1,1,1,1,0,8989000,1000000,1300000,2630000,500000,21030000,2120000,0,44375000,0,39658333.33
1,1,68,1,5,3,1,6,180,3,1,0,0,0,1,1,1,1,1,1,1,1,0,6620000,900000,200000,8000000,500000,20320000,4540000,0,2260000,0,48035916.67
1,1,63,1,4,1,1,4,75,3,0,0,0,0,1,1,1,1,1,1,0,1,0,37593850,480000,3650000,2700000,150000,13100000,0,350000,8266666.667,0,21025000
1,2,49,1,1,3,1,4,95,0,0,0,0,0,1,0,1,1,1,1,1,1,0,28647800,750000,100000000,300000,1340000,10000000,620000,9300000,6500000,833333.3333,23466666.67
1,1,67,1,4,3,1,5,170,0,0,0,0,0,1,0,1,1,1,1,1,1,0,8966500,1600000,1870000,7500000,1400000,36560000,0,800000,942296,8333333.333,194733333.3
1,2,70,2,0,3,1,5,120,3,0,0,0,0,1,0,1,1,1,0,0,1,0,16630000,1970000,0,32000000,650000,29220000,885000,5000000,4303666.667,100000000,142833333.3
1,1,38,1,4,1,1,5,110,0,1,0,0,0,1,0,1,1,1,0,1,1,0,12580000,550000,2800000,6950000,200000,17600000,950000,0,1002500,0,42716666.67
1,2,57,1,1,3,1,5,160,0,0,0,0,0,1,0,1,1,1,1,0,1,0,26833000,852000,80000000,1200000,6200000,15750000,670000,6620000,1045000,0,62928333.33
1,1,63,1,1,1,1,4,97,0,0,0,0,0,1,0,1,1,1,0,1,1,0,12703000,700000,500000,300000,1880000,18890000,1540000,0,29693416.67,0,4720000
1,1,39,1,1,1,1,4,95,0,1,0,0,0,1,0,1,1,1,1,1,1,0,15260000,350000,0,1000000,815000,17180000,990000,150000,2555000,833333.3333,48566666.67
1,1,35,1,4,1,6,4,120,0,1,0,0,0,1,0,1,1,1,0,1,0,0,11548000,750000,1000000,500000,2340000,21720000,400000,100000,6245750,0,1756666.667
1,2,61,2,0,3,1,4,85,3,0,0,0,0,1,0,1,1,1,1,0,0,0,11585000,3600000,500000,700000,1280000,18000000,780000,0,156613375,0,111950000
1,1,58,1,4,1,1,4,95,0,1,1,0,1,1,1,1,1,1,1,1,1,0,34516000,2600000,0,2000000,1500000,9870000,980000,0,1891666.667,0,140433333.7
1,1,36,1,2,1,1,3,50,0,1,0,0,1,1,0,1,1,1,1,1,1,0,14439000,705000,0,3000000,4200000,10680000,1390000,0,74050833.33,0,51321666.67
1,2,49,1,1,5,1,4,95,3,0,1,0,0,1,0,1,1,1,1,1,1,0,22883000,1600000,0,3250000,400000,9870000,575000,16300000,21516666.67,0,30025000
1,1,41,1,6,1,1,5,120,0,1,0,0,0,1,0,1,1,1,1,1,1,0,38100000,520000,0,2250000,250000,10850000,1055000,0,3566666.667,2500000,208216666.7
1,1,47,1,5,1,1,4,105,0,1,0,0,0,1,0,1,1,1,1,0,1,0,19836500,240000,1700000,12960000,0,22720000,0,200000,8225000,3333333.333,20563333.33
1,1,39,1,2,1,6,2,35,3,0,0,0,0,1,0,1,1,1,1,0,1,0,12245000,750000,11500000,3000000,550000,10670000,500000,900000,5249166.667,0,1720000
1,1,57,1,1,3,3,4,65,3,0,0,0,0,1,0,1,1,0,0,0,1,0,7835500,300000,240000,900000,645000,12585000,1100000,0,8904166.667,0,66064166.67
1,1,40,1,1,1,6,4,70,0,0,0,0,0,1,0,1,1,1,1,1,0,0,24716500,150000,2850000,3350000,2200000,28080000,2204000,5450000,496000,15000000,122553333.3
1,2,51,1,2,3,6,2,50,3,0,0,0,0,1,0,1,1,1,0,0,1,0,12815100,100000,400000,1250000,1530000,9000000,700000,5200000,12315416.67,0,58750000
1,1,52,1,1,1,1,4,75,3,0,1,0,0,1,0,1,1,0,1,1,1,0,18400000,3650000,1500000,300000,0,11790000,920000,0,823129.3333,0,39833333.33
1,1,66,1,4,3,1,5,110,0,1,1,0,0,1,0,1,1,1,1,1,1,0,34970000,550000,9400000,1400000,930000,10850000,450000,0,12764583.33,0,36413333.33
1,1,59,1,1,1,3,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,24593000,1350000,0,0,1750000,9420000,705000,2300000,802500,0,86216666.67
1,2,59,1,4,3,1,3,76,3,0,1,0,1,1,0,1,1,1,1,1,1,0,38810000,390000,0,0,1050000,12740000,2880000,300000,21869583.33,0,19833333.33
1,1,60,1,4,3,1,4,90,3,1,0,0,0,1,0,1,1,1,1,1,0,0,9187000,550000,1750000,7800000,2700000,13920000,185000,0,6520300,0,42650000
1,1,51,1,2,1,1,4,80,3,0,0,0,0,1,0,1,1,1,0,0,1,0,30490000,1800000,1030000,2000000,570000,18567000,790000,0,1461666.667,0,100545000
1,1,65,1,1,1,1,4,80,3,0,1,0,0,1,0,1,1,1,1,0,1,0,10760000,320000,1600000,700000,1500000,19990000,2500000,0,29374642.83,3166666.667,72350711.67
1,2,68,2,0,3,1,3,50,0,0,0,0,0,1,0,1,1,0,0,0,1,0,19567500,150000,0,1500000,1080000,9500000,2000000,0,5054166.667,422916666.7,90736666.67
1,2,69,2,0,3,3,3,65,3,0,0,0,0,1,0,1,1,0,0,1,1,0,29692000,285000,8200000,405000,975000,4950000,585000,2200000,6893333.333,0,81030000
1,2,54,1,4,3,1,5,95,0,0,0,0,0,1,0,1,1,1,1,1,1,0,11660000,950000,0,1100000,0,19300000,2060000,0,3804833.333,0,0
1,1,40,1,5,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,1,0,15871000,550000,400000,1450000,1180000,21370000,3060000,0,302500,0,89017500
1,1,66,2,0,1,1,4,75,3,0,0,0,0,1,0,1,1,1,1,0,1,0,25660000,50000,0,1900000,4180000,13210000,1230000,0,23932916.67,0,115220000
1,2,45,1,4,1,1,4,80,3,0,0,0,0,1,0,1,1,0,0,1,1,0,26570000,1200000,3700000,1890000,1950000,18500000,736000,0,10912500,0,101613333.3
1,2,73,2,0,3,4,4,70,0,0,0,0,0,1,0,1,1,1,0,0,1,0,4550000,1750000,0,1950000,1420000,15980000,0,7750000,25289166.67,0,85276666.67
1,1,43,1,4,1,1,4,70,0,1,0,0,0,1,1,1,1,1,1,1,1,0,60170000,600000,300000,28450000,1350000,33250000,1330000,2800000,3705000,0,40886666.67
1,1,56,1,2,1,1,4,90,0,0,0,0,0,1,1,1,1,1,1,1,1,0,29059600,150000,4200000,1550000,300000,30750000,0,2200000,20839583.33,0,128906666.7
1,2,53,1,2,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,1,1,0,41394500,2000000,2000000,1700000,1350000,23800000,1830000,600000,71473333.08,0,73514166.67
1,2,25,1,4,1,4,4,75,0,0,0,0,0,1,0,1,1,1,1,0,1,0,7344400,510000,450000,6800000,5300000,24280000,2370000,3000000,27619166.67,0,2368333.333
1,2,51,1,4,3,1,4,73,0,0,0,0,0,1,1,1,1,1,1,1,1,0,40272500,450000,0,1000000,2230000,23000000,220000,0,14767083.33,0,49554166.67
1,2,64,1,3,3,1,4,75,0,0,0,0,0,1,0,1,1,1,1,1,1,0,39970000,710000,0,150000,0,31270000,0,2200000,12440416.67,0,39728333.33
1,1,36,1,5,1,1,4,72,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1761500,780000,400000,900000,2450000,36730000,885000,13660000,878500,0,59033333.33
1,1,54,1,6,1,1,4,90,0,1,0,0,0,1,1,1,1,1,1,1,1,0,15077000,2150000,950000,1920000,600000,28430000,1600000,0,11983416.67,0,9863333.333
1,1,69,1,2,3,1,4,75,0,0,0,0,0,1,0,1,1,1,1,1,1,0,8110000,360000,0,1500000,4850000,21580000,1660000,1350000,8425000,0,31650000
1,1,75,1,4,3,1,4,95,0,0,0,0,0,1,0,1,1,1,1,1,1,0,14510000,500000,3500000,2700000,400000,26180000,200000,0,17154379.33,0,337050000
1,2,80,2,0,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,7778000,1000000,1000000,3200000,500000,27880000,2400000,500000,3792333.333,0,45196666.67
1,1,40,1,4,1,1,4,78,0,1,0,0,0,1,1,1,1,1,1,0,1,0,14745500,100000,100000,1000000,1900000,45920000,130000,5000000,1520833.333,0,833333.3333
1,2,43,1,4,1,4,4,75,0,0,0,0,0,1,0,1,1,1,1,0,1,0,13560000,250000,310000,1500000,750000,25950000,1600000,1400000,4100000,0,164076666.7
1,2,60,1,1,3,3,5,110,3,0,0,0,0,1,0,1,1,1,1,1,1,0,10985000,540000,0,1150000,500000,53410000,2140000,2800000,13290000,0,98530000
1,1,27,1,6,1,4,4,70,3,0,0,0,0,1,1,1,1,1,1,1,1,0,11325320,320000,2650000,2000000,3750000,34740000,120000,3400000,55553597,0,52213333.33
1,1,41,1,5,1,4,4,80,0,1,0,0,0,1,1,1,1,1,1,1,1,1,8649000,650000,1100000,1000000,630000,51650000,180000,6250000,6615833.333,2083333.333,96958333.33
1,1,71,1,6,3,1,4,100,0,0,0,0,0,1,0,1,1,1,1,1,1,0,41660000,1120000,1240000,3350000,4100000,32200000,800000,0,9438333.333,0,88074166.67
1,2,77,2,0,3,4,4,75,0,0,0,0,0,1,0,1,1,1,1,1,1,0,4804000,1370000,1500000,900000,1650000,47280000,350000,200000,9532.333333,12500000,0
1,2,35,1,4,3,4,4,60,0,0,0,0,0,1,0,1,1,1,0,0,1,0,12970000,207000,6000000,1200000,550000,32300000,2410000,0,1532833.333,0,99591582.33
1,2,54,1,5,1,1,4,76,0,1,0,0,0,1,0,1,1,1,1,0,0,0,42650000,1380000,0,1300000,100000,23960000,830000,3300000,37082000,0,2987500
1,1,34,1,6,1,1,4,70,0,1,0,0,0,1,0,1,1,1,1,1,1,0,38830000,2130000,0,1050000,1660000,20300000,1650000,3100000,7337500,0,115613333.3
1,2,58,1,3,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,1,0,7940000,990000,0,1600000,1630000,26450000,1400000,0,4785161.667,0,25546666.67
1,1,67,1,5,3,1,4,65,0,0,0,0,0,1,0,1,1,1,1,1,1,1,7065220,400000,750000,2150000,590000,20470000,485000,2030000,36199,0,211490833.3
1,1,59,1,8,3,1,4,69,0,1,0,0,0,1,1,1,1,1,1,1,1,0,13205000,1150000,0,2200000,250000,65100000,0,0,1420000,0,46250000
1,1,84,1,8,3,1,7,300,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1719600,730000,0,0,1750000,139350000,1590000,200000,1066666.667,0,132916666.7
1,1,81,1,6,3,1,5,150,3,1,0,0,0,1,1,1,1,1,1,1,1,1,15775000,400000,2000000,5000000,2670000,67850000,510000,0,4061666.667,0,106637500
1,2,75,1,7,3,1,4,107,0,1,0,0,0,1,1,1,1,1,1,0,0,0,24184500,780000,700000,1000000,1450000,38880000,1195000,600000,36378333.33,0,155520000
1,1,58,1,4,1,1,4,80,0,1,0,1,0,1,1,1,1,1,1,1,1,0,12025800,500000,0,710000,705000,25120000,540000,0,14649666.67,0,67366666.67
1,1,74,1,1,3,1,4,88,3,0,0,0,0,1,0,1,1,1,1,1,1,0,22710000,900000,350000,2700000,500000,19500000,0,14000000,22799166.67,0,1870000
1,1,59,2,0,1,1,5,80,0,1,0,0,0,1,1,1,1,1,1,1,1,0,10965000,1050000,8200000,4200000,2400000,22950000,730000,0,3746666.667,0,137616666.7
1,1,50,1,1,1,1,5,110,0,1,0,0,0,1,1,1,1,1,1,0,1,0,17515000,850000,200000,1370000,1730000,31060000,0,590000,2182000,0,73946666.67
1,1,59,1,6,1,1,4,120,3,1,0,0,0,1,1,1,1,1,1,0,1,0,20438000,660000,0,600000,1400000,39150000,1600000,340000,2123333.333,0,55000000
1,1,48,1,1,1,1,4,70,3,0,1,0,0,1,0,1,1,1,1,1,1,0,12995000,450000,0,800000,1390000,29920000,322000,0,1057500,0,76243333.33
1,1,67,1,4,1,1,5,110,0,1,0,0,0,1,0,1,1,1,1,1,1,0,32095000,8000000,0,0,1050000,40600000,1230000,7530000,1673396.667,0,61370000
1,2,80,1,1,3,1,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15775000,4390000,770000,1000000,800000,35180000,900000,0,114898,0,48121666.67
1,2,55,1,4,3,6,4,80,0,0,0,0,0,1,0,1,1,1,1,0,1,0,13125000,750000,0,2400000,380000,40000000,0,3900000,12192916.67,0,81166666.67
1,1,74,1,4,3,1,5,95,0,1,0,0,0,1,1,1,1,1,1,1,0,0,21279000,600000,420000,5000000,1830000,41310000,1850000,0,29741666.67,0,126496400.7
1,2,77,1,1,3,1,4,95,0,0,0,0,0,1,0,0,1,1,1,0,1,0,50297750,2700000,2960000,400000,150000,38000000,1700000,0,7732666.667,0,56220000
1,1,88,1,1,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,1,0,17610000,800000,518000,2300000,0,28435000,710000,700000,1175000,0,50000000
1,1,43,1,6,1,1,4,107,0,1,0,0,0,1,1,1,1,1,1,0,0,1,9165000,705000,317000,3100000,648000,32580000,250000,0,7081666.667,0,7216666.667
1,1,51,1,4,1,4,4,76,0,0,0,1,0,1,0,1,1,0,0,0,1,0,14674000,700000,3500000,120000,1965000,21000000,1290000,0,12179166.33,0,229873443.3
1,1,60,1,1,1,1,4,84,0,0,0,0,0,1,0,1,1,1,1,1,1,0,38904000,1550000,0,1500000,660000,30710000,510000,100000,17650000,18333333.33,39083333.33
1,2,65,1,2,3,1,4,58,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1653000,850000,0,0,400000,21700000,0,0,19905749.75,0,54816666.67
1,1,74,1,1,3,6,4,58,0,0,0,0,0,1,0,1,1,1,1,1,1,0,9905000,900000,0,0,3080000,21400000,1000000,215000,3430416.667,0,82666666.67
1,2,71,1,1,3,3,3,45,0,0,0,0,0,1,0,0,0,1,1,1,1,0,7004000,700000,300000,7000000,0,8330000,1105000,28200000,32926500,37250000,6566666.667
1,1,47,1,2,1,1,3,45,3,0,0,0,1,1,0,1,1,1,1,0,1,0,44866000,900000,3250000,1500000,2100000,11800000,445000,0,1812833.333,0,95431333.33
1,1,64,1,1,3,1,3,75,3,0,0,0,1,1,0,1,1,1,0,0,1,0,21735000,300000,7560000,800000,1470000,14310000,950000,0,9717500,0,123216666.7
1,2,72,2,0,3,1,4,90,3,0,0,0,0,1,0,1,1,1,0,0,1,0,30958000,450000,600000,6000000,2000000,17150000,1540000,0,11847592.25,0,94740000
1,1,52,2,0,1,1,3,60,0,0,0,0,0,1,0,1,1,1,0,0,1,0,24090000,670000,11670000,2200000,3150000,13900000,11265000,1300000,57335500,0,102833333.3
1,1,68,2,0,3,1,4,70,3,0,0,0,0,1,0,1,1,1,1,0,0,0,30384500,3000000,5150000,1500000,800000,22270000,10620000,14000000,1075333.333,0,2050000
1,1,37,1,4,1,1,5,110,3,1,0,0,0,1,0,1,1,1,1,1,0,0,10089700,950000,0,1000000,1880000,32880000,3880000,450000,13733333.33,0,70000000
1,1,61,1,2,3,1,4,70,3,1,0,0,0,1,0,1,1,1,1,1,1,0,12843000,1130000,1000000,2000000,710000,16400000,4150000,2600000,4954166.667,0,86053333.33
1,1,66,1,1,3,1,4,85,3,1,0,0,0,1,0,1,1,1,1,0,1,0,32788250,1100000,2050000,1150000,2550000,14410000,690000,3050000,2785833.333,0,38466666.67
1,1,59,1,1,1,1,4,90,0,1,0,0,0,1,0,1,1,1,1,0,1,0,17706500,650000,800000,19350000,600000,25350000,2730000,0,37685833.33,0,31311666.67
1,2,57,1,2,1,3,4,70,3,0,0,0,0,1,0,1,1,1,1,0,1,0,13792300,1257000,1900000,4100000,250000,16300000,900000,19650000,838129.3333,0,2553333.333
1,1,63,1,1,3,1,4,70,0,0,0,0,0,1,0,0,1,0,1,0,1,0,23120000,570000,0,800000,980000,24000000,951000,1100000,3573495,0,133180000
1,2,76,1,2,3,1,3,65,0,0,0,0,0,1,0,1,1,1,0,0,1,0,10536000,470000,0,780000,950000,27000000,2140000,0,11545217.33,0,1050000
1,2,40,1,4,1,4,4,70,0,0,0,0,0,1,0,1,1,1,1,1,1,0,24915000,1650000,720000,1160000,1700000,18720000,1560000,0,5946000,0,51495000
1,1,31,1,4,1,1,3,60,0,0,0,0,0,1,0,1,1,1,1,1,1,0,12052000,180000,0,0,2750000,24825000,17500000,4800000,6531666.667,0,105166666.7
1,1,61,1,1,1,1,4,75,3,0,0,0,0,1,0,1,1,1,1,1,1,0,24090000,200000,0,1400000,1700000,15200000,3520000,1000000,1120833.333,0,23766666.67
1,1,53,1,2,1,1,5,120,0,0,0,0,0,1,0,1,1,1,1,1,1,0,27435000,400000,2100000,900000,2420000,31810000,970000,0,3007333.333,0,1720000
